"date","收盘","开盘","高","低","交易量","涨跌幅"
"2008-12-3","1,912.76","1,855.19","1,912.76","1,852.29","27.57K","3.86%"
"2008-12-2","1,841.69","1,763.85","1,853.67","1,756.14","25.84K","2.22%"
"2008-12-1","1,801.67","1,711.86","1,801.67","1,701.08","18.55K","4.78%"
"2008-11-28","1,719.43","1,720.30","1,743.76","1,698.87","14.17K","-1.10%"
"2008-11-27","1,738.55","1,830.41","1,834.43","1,738.35","20.42K","1.24%"
"2008-11-26","1,717.22","1,708.41","1,740.18","1,691.46","10.85K","0.17%"
"2008-11-25","1,714.32","1,744.91","1,762.56","1,667.43","13.73K","-0.71%"
"2008-11-24","1,726.55","1,792.82","1,809.33","1,724.31","15.84K","-3.79%"
"2008-11-21","1,794.57","1,761.55","1,841.94","1,710.45","21.91K","-0.96%"
"2008-11-20","1,811.98","1,784.90","1,850.93","1,767.94","23.06K","0.11%"
"2008-11-19","1,809.91","1,678.68","1,817.11","1,678.68","22.74K","6.77%"
"2008-11-18","1,695.21","1,815.94","1,841.63","1,685.35","27.38K","-7.26%"
"2008-11-17","1,827.97","1,735.42","1,828.15","1,725.39","25.24K","5.21%"
"2008-11-14","1,737.47","1,666.74","1,737.47","1,650.30","24.22K","5.16%"
"2008-11-13","1,652.16","1,565.85","1,672.60","1,561.19","21.70K","4.56%"
"2008-11-12","1,580.05","1,519.73","1,580.20","1,514.70","13.10K","3.04%"
"2008-11-11","1,533.36","1,539.14","1,571.18","1,520.82","16.57K","-0.52%"
"2008-11-10","1,541.30","1,456.09","1,543.83","1,456.09","14.86K","7.57%"
"2008-11-7","1,432.78","1,382.26","1,439.51","1,374.90","9.34K","1.92%"
"2008-11-6","1,405.80","1,392.42","1,407.30","1,379.23","9.69K","-1.24%"
"2008-11-5","1,423.45","1,376.98","1,429.38","1,376.98","10.46K","3.57%"
"2008-11-4","1,374.35","1,380.37","1,382.45","1,343.01","8.21K","-1.01%"
"2008-11-3","1,388.38","1,397.76","1,408.53","1,381.34","7.02K","-1.31%"
"2008-10-31","1,406.76","1,433.45","1,444.32","1,398.28","7.71K","-2.10%"
"2008-10-30","1,436.90","1,432.33","1,456.27","1,412.78","8.64K","0.76%"
"2008-10-29","1,426.08","1,506.81","1,508.42","1,426.08","9.32K","-4.34%"
"2008-10-28","1,490.74","1,419.48","1,496.04","1,408.36","9.93K","2.60%"
"2008-10-27","1,452.94","1,547.15","1,547.15","1,448.99","9.35K","-7.75%"
"2008-10-24","1,575.06","1,595.16","1,607.15","1,555.35","8.50K","-1.41%"
"2008-10-23","1,597.61","1,552.36","1,597.61","1,541.09","8.93K","1.06%"
"2008-10-22","1,580.89","1,593.79","1,622.65","1,580.17","9.49K","-1.91%"
"2008-10-21","1,611.73","1,610.46","1,650.85","1,602.00","11.23K","0.36%"
"2008-10-20","1,606.02","1,545.53","1,610.14","1,529.29","8.43K","3.75%"
"2008-10-17","1,547.96","1,534.44","1,558.06","1,519.53","7.32K","1.55%"
"2008-10-16","1,524.32","1,556.04","1,568.16","1,523.58","8.62K","-5.66%"
"2008-10-15","1,615.78","1,612.58","1,633.60","1,591.81","6.38K","-0.86%"
"2008-10-14","1,629.74","1,735.29","1,743.29","1,629.74","9.81K","-3.39%"
"2008-10-13","1,686.88","1,621.04","1,686.88","1,570.07","8.14K","2.43%"
"2008-10-10","1,646.93","1,717.47","1,717.47","1,646.04","8.68K","-7.53%"
"2008-10-9","1,781.02","1,839.68","1,848.30","1,780.86","7.95K","-1.48%"
"2008-10-8","1,807.69","1,816.72","1,842.67","1,790.27","8.45K","-2.29%"
"2008-10-7","1,849.97","1,800.18","1,873.15","1,786.40","8.91K","-0.28%"
"2008-10-6","1,855.12","1,879.29","1,890.76","1,842.82","10.52K","-3.25%"
"2008-9-26","1,917.37","1,927.41","1,939.88","1,880.49","12.16K","-0.19%"
"2008-9-25","1,921.03","1,878.10","1,937.53","1,875.83","15.01K","2.33%"
"2008-9-24","1,877.35","1,802.98","1,877.35","1,782.03","10.31K","2.47%"
"2008-9-23","1,832.16","1,897.88","1,897.88","1,832.16","11.84K","-6.68%"
"2008-9-22","1,963.30","1,990.89","2,049.22","1,887.01","20.36K","4.56%"
"2008-9-19","1,877.69","1,861.83","1,877.69","1,842.26","10.45K","9.76%"
"2008-9-18","1,710.75","1,726.39","1,745.09","1,613.85","10.39K","-3.03%"
"2008-9-17","1,764.20","1,793.48","1,816.05","1,755.88","7.40K","-1.74%"
"2008-9-16","1,795.37","1,836.26","1,836.26","1,782.01","7.11K","-2.25%"
"2008-9-12","1,836.74","1,834.54","1,867.31","1,830.30","5.96K","-0.08%"
"2008-9-11","1,838.23","1,876.91","1,895.49","1,828.18","7.20K","-2.43%"
"2008-9-10","1,883.98","1,850.62","1,914.14","1,832.76","7.95K","1.06%"
"2008-9-9","1,864.15","1,850.50","1,873.99","1,829.40","6.78K","0.91%"
"2008-9-8","1,847.38","1,946.85","1,962.17","1,840.62","8.00K","-5.39%"
"2008-9-5","1,952.60","2,005.30","2,019.35","1,950.92","8.19K","-5.53%"
"2008-9-4","2,066.88","2,046.80","2,088.89","2,035.42","7.53K","0.47%"
"2008-9-3","2,057.11","2,058.34","2,083.42","2,016.40","10.23K","-0.34%"
"2008-9-2","2,064.11","2,031.30","2,087.06","2,005.66","8.05K","0.88%"
"2008-9-1","2,046.06","2,093.13","2,093.35","2,026.90","7.91K","-2.84%"
"2008-8-29","2,105.88","2,044.69","2,130.42","2,044.69","8.95K","3.01%"
"2008-8-28","2,044.35","2,040.04","2,063.70","2,024.66","7.08K","0.00%"
"2008-8-27","2,044.26","2,030.90","2,079.45","1,987.96","8.06K","0.11%"
"2008-8-26","2,041.98","2,147.11","2,147.11","2,014.09","8.21K","-5.94%"
"2008-8-25","2,170.92","2,170.27","2,210.03","2,143.39","6.56K","-0.03%"
"2008-8-22","2,171.68","2,197.38","2,203.89","2,113.97","8.28K","-2.05%"
"2008-8-21","2,217.05","2,268.14","2,317.79","2,211.93","11.57K","-3.59%"
"2008-8-20","2,299.67","2,108.08","2,301.92","2,079.66","12.54K","8.48%"
"2008-8-19","2,119.83","2,037.62","2,123.04","2,024.86","7.03K","1.94%"
"2008-8-18","2,079.55","2,257.19","2,262.21","2,077.59","7.56K","-7.88%"
"2008-8-15","2,257.41","2,256.74","2,291.41","2,223.63","6.65K","-0.29%"
"2008-8-14","2,263.95","2,231.97","2,281.54","2,218.10","6.90K","0.77%"
"2008-8-13","2,246.76","2,234.48","2,269.63","2,143.42","8.22K","-0.21%"
"2008-8-12","2,251.39","2,257.44","2,285.57","2,212.50","7.88K","-1.93%"
"2008-8-11","2,295.76","2,496.24","2,496.24","2,288.40","8.49K","-8.72%"
"2008-8-8","2,514.97","2,716.40","2,720.04","2,514.16","10.16K","-7.45%"
"2008-8-7","2,717.35","2,702.19","2,726.68","2,667.61","7.87K","0.45%"
"2008-8-6","2,705.28","2,725.82","2,745.19","2,660.46","8.22K","-0.27%"
"2008-8-5","2,712.63","2,798.87","2,813.83","2,702.62","8.47K","-3.24%"
"2008-8-4","2,803.57","2,857.85","2,877.18","2,799.35","8.16K","-2.52%"
"2008-8-1","2,876.13","2,820.23","2,898.31","2,776.04","10.16K","1.48%"
"2008-7-31","2,834.10","2,944.36","2,951.98","2,833.08","10.38K","-3.75%"
"2008-7-30","2,944.37","2,989.57","3,005.21","2,915.47","11.55K","-0.53%"
"2008-7-29","2,960.07","2,989.23","2,992.29","2,941.72","13.08K","-2.03%"
"2008-7-28","3,021.51","2,985.04","3,030.05","2,985.04","14.02K","1.68%"
"2008-7-25","2,971.52","2,961.68","3,003.98","2,942.79","13.88K","-0.64%"
"2008-7-24","2,990.77","2,929.32","2,996.55","2,929.32","14.78K","2.60%"
"2008-7-23","2,915.12","2,941.08","2,969.88","2,907.97","13.48K","-0.55%"
"2008-7-22","2,931.30","2,915.02","2,963.76","2,904.10","13.86K","0.60%"
"2008-7-21","2,913.70","2,778.16","2,921.62","2,761.88","13.94K","4.33%"
"2008-7-18","2,792.70","2,726.39","2,805.16","2,635.25","11.42K","2.99%"
"2008-7-17","2,711.72","2,784.32","2,823.43","2,704.56","11.23K","-1.43%"
"2008-7-16","2,751.05","2,860.54","2,866.43","2,697.64","13.60K","-4.90%"
"2008-7-15","2,892.85","2,967.79","2,990.10","2,866.58","15.77K","-2.20%"
"2008-7-14","2,958.01","2,872.28","2,958.01","2,864.43","12.79K","2.31%"
"2008-7-11","2,891.36","2,886.88","2,919.05","2,832.43","13.63K","-0.46%"
"2008-7-10","2,904.62","2,936.15","3,012.35","2,904.60","18.64K","-2.12%"
"2008-7-9","2,967.54","2,891.24","2,967.54","2,891.24","17.70K","2.76%"
"2008-7-8","2,887.93","2,839.47","2,900.56","2,793.76","16.63K","1.97%"
"2008-7-7","2,832.05","2,689.81","2,833.58","2,689.81","14.93K","5.47%"
"2008-7-4","2,685.17","2,676.24","2,722.33","2,657.14","12.34K","-0.06%"
"2008-7-3","2,686.88","2,539.69","2,717.81","2,507.95","13.97K","4.44%"
"2008-7-2","2,572.61","2,528.30","2,603.58","2,516.01","8.26K","1.83%"
"2008-7-1","2,526.32","2,580.14","2,593.96","2,511.08","7.40K","-2.07%"
"2008-6-30","2,579.61","2,543.43","2,612.97","2,519.18","6.21K","-0.41%"
"2008-6-27","2,590.32","2,695.96","2,710.42","2,567.42","9.25K","-7.09%"
"2008-6-26","2,787.85","2,746.11","2,816.28","2,725.99","10.96K","1.20%"
"2008-6-25","2,754.75","2,612.58","2,756.55","2,609.28","10.19K","5.30%"
"2008-6-24","2,616.06","2,529.75","2,625.90","2,525.83","7.70K","2.67%"
"2008-6-23","2,548.05","2,567.32","2,606.64","2,530.42","6.88K","-2.01%"
"2008-6-20","2,600.30","2,567.18","2,693.88","2,466.89","10.77K","1.53%"
"2008-6-19","2,561.03","2,747.21","2,760.93","2,558.04","8.96K","-7.80%"
"2008-6-18","2,777.72","2,614.15","2,797.40","2,530.11","10.62K","5.18%"
"2008-6-17","2,640.91","2,800.45","2,826.47","2,624.82","7.11K","-6.08%"
"2008-6-16","2,811.91","2,871.27","2,905.76","2,770.50","6.87K","-2.40%"
"2008-6-13","2,881.04","3,031.01","3,054.09","2,877.81","7.30K","-4.75%"
"2008-6-12","3,024.65","3,035.01","3,069.34","2,965.94","8.17K","-0.98%"
"2008-6-11","3,054.53","3,055.09","3,093.46","2,994.79","7.72K","-2.28%"
"2008-6-10","3,125.80","3,264.43","3,268.28","3,114.44","8.20K","-8.60%"
"2008-6-6","3,420.07","3,442.89","3,453.33","3,401.38","6.41K","-0.41%"
"2008-6-5","3,434.02","3,461.05","3,473.78","3,413.97","7.37K","-1.11%"
"2008-6-4","3,472.67","3,519.58","3,525.61","3,439.97","7.85K","-1.82%"
"2008-6-3","3,536.92","3,551.32","3,559.92","3,512.70","8.35K","-0.46%"
"2008-6-2","3,553.32","3,495.41","3,558.23","3,482.43","9.67K","1.33%"
"2008-5-30","3,506.84","3,491.35","3,524.93","3,443.90","9.59K","0.16%"
"2008-5-29","3,501.28","3,566.34","3,595.61","3,501.28","9.56K","-1.89%"
"2008-5-28","3,568.68","3,481.49","3,580.49","3,464.48","8.97K","2.35%"
"2008-5-27","3,486.91","3,465.52","3,501.29","3,432.54","6.97K","0.10%"
"2008-5-26","3,483.41","3,572.07","3,572.07","3,480.48","8.58K","-3.33%"
"2008-5-23","3,603.28","3,649.53","3,672.96","3,548.96","10.91K","-1.88%"
"2008-5-22","3,672.20","3,655.88","3,748.39","3,628.19","13.02K","-0.50%"
"2008-5-21","3,690.70","3,542.18","3,706.85","3,463.29","13.28K","2.73%"
"2008-5-20","3,592.68","3,807.84","3,833.74","3,570.79","12.41K","-5.60%"
"2008-5-19","3,805.89","3,777.57","3,831.61","3,742.40","9.31K","0.44%"
"2008-5-16","3,789.10","3,823.84","3,848.72","3,731.57","10.52K","-1.10%"
"2008-5-15","3,831.38","3,869.81","3,916.80","3,828.25","13.93K","-0.64%"
"2008-5-14","3,856.09","3,775.45","3,856.09","3,775.45","16.04K","2.10%"
"2008-5-13","3,776.84","3,653.00","3,800.07","3,648.18","16.11K","0.72%"
"2008-5-12","3,749.79","3,620.64","3,789.14","3,589.48","12.97K","2.05%"
"2008-5-9","3,674.63","3,694.32","3,724.51","3,593.48","13.23K","0.13%"
"2008-5-8","3,669.87","3,514.93","3,669.87","3,508.75","10.51K","3.28%"
"2008-5-7","3,553.33","3,676.34","3,720.31","3,552.88","12.65K","-3.94%"
"2008-5-6","3,698.92","3,675.40","3,749.50","3,635.00","13.43K","0.13%"
"2008-5-5","3,694.12","3,607.50","3,700.63","3,555.26","13.24K","3.06%"
"2008-4-30","3,584.35","3,482.62","3,590.40","3,482.62","12.15K","3.22%"
"2008-4-29","3,472.67","3,436.98","3,493.02","3,432.68","9.11K","0.75%"
"2008-4-28","3,446.97","3,408.37","3,477.26","3,380.88","9.88K","-0.32%"
"2008-4-25","3,457.99","3,438.23","3,555.08","3,392.30","14.42K","0.27%"
"2008-4-24","3,448.80","3,417.31","3,451.67","3,342.65","16.42K","8.36%"
"2008-4-23","3,182.86","3,037.27","3,200.33","3,012.47","7.20K","4.20%"
"2008-4-22","3,054.43","3,066.24","3,070.66","2,911.55","6.15K","-1.53%"
"2008-4-21","3,101.90","3,308.47","3,315.22","3,066.63","7.32K","-0.47%"
"2008-4-18","3,116.69","3,268.80","3,268.80","3,111.99","5.77K","-5.30%"
"2008-4-17","3,291.15","3,412.78","3,466.43","3,244.41","6.02K","-3.88%"
"2008-4-16","3,423.91","3,494.02","3,509.48","3,403.43","5.84K","-2.29%"
"2008-4-15","3,504.25","3,380.86","3,504.50","3,330.39","6.24K","3.09%"
"2008-4-14","3,399.32","3,552.62","3,552.62","3,388.01","7.11K","-6.07%"
"2008-4-11","3,619.04","3,587.43","3,648.31","3,581.98","6.91K","1.44%"
"2008-4-10","3,567.63","3,421.09","3,567.63","3,387.59","6.98K","2.90%"
"2008-4-9","3,466.97","3,648.96","3,711.47","3,466.65","8.50K","-5.63%"
"2008-4-8","3,673.96","3,606.13","3,706.82","3,580.48","8.98K","2.16%"
"2008-4-7","3,596.27","3,358.68","3,601.38","3,322.91","7.57K","5.98%"
"2008-4-3","3,393.43","3,293.99","3,439.24","3,219.81","6.66K","2.22%"
"2008-4-2","3,319.59","3,549.92","3,597.44","3,292.36","8.16K","-6.21%"
"2008-4-1","3,539.51","3,830.13","3,872.10","3,533.22","8.46K","-8.34%"
"2008-3-31","3,861.60","3,956.70","4,016.76","3,860.55","6.86K","-4.89%"
"2008-3-28","4,060.04","3,905.13","4,068.32","3,797.50","7.98K","2.79%"
"2008-3-27","3,949.96","4,131.92","4,131.92","3,949.59","8.23K","-5.52%"
"2008-3-26","4,180.57","4,211.74","4,262.64","4,145.32","7.15K","-0.31%"
"2008-3-25","4,193.51","4,064.31","4,197.61","4,030.43","8.78K","1.53%"
"2008-3-24","4,130.15","4,241.34","4,294.69","4,130.15","9.09K","-1.60%"
"2008-3-21","4,197.44","4,145.43","4,246.98","4,116.69","10.14K","1.05%"
"2008-3-20","4,153.99","3,946.19","4,198.60","3,803.94","11.38K","3.85%"
"2008-3-19","3,999.94","3,879.56","4,051.84","3,821.04","9.39K","4.87%"
"2008-3-18","3,814.21","4,028.13","4,109.16","3,762.70","8.99K","-6.90%"
"2008-3-17","4,096.93","4,412.61","4,419.10","4,096.93","8.47K","-7.63%"
"2008-3-14","4,435.48","4,443.65","4,493.70","4,387.12","6.63K","-0.69%"
"2008-3-13","4,466.08","4,598.11","4,632.68","4,379.51","10.87K","-4.09%"
"2008-3-12","4,656.53","4,829.86","4,852.11","4,656.53","10.41K","-2.20%"
"2008-3-11","4,761.06","4,636.15","4,761.06","4,588.56","9.59K","1.88%"
"2008-3-10","4,673.06","4,778.84","4,787.84","4,648.26","10.01K","-2.77%"
"2008-3-7","4,805.96","4,857.30","4,875.15","4,771.80","11.91K","-1.58%"
"2008-3-6","4,882.96","4,896.46","4,968.09","4,881.94","17.42K","0.12%"
"2008-3-5","4,877.33","4,815.20","4,878.03","4,741.74","14.88K","1.09%"
"2008-3-4","4,824.66","4,831.77","4,893.77","4,806.54","17.38K","0.21%"
"2008-3-3","4,814.76","4,643.99","4,815.77","4,616.19","14.30K","3.62%"
"2008-2-29","4,646.54","4,568.91","4,647.40","4,558.41","9.53K","1.63%"
"2008-2-28","4,571.87","4,555.78","4,620.34","4,517.89","9.16K","0.37%"
"2008-2-27","4,555.18","4,458.84","4,555.18","4,428.93","8.20K","2.45%"
"2008-2-26","4,446.17","4,522.33","4,572.89","4,318.42","9.16K","0.08%"
"2008-2-25","4,442.76","4,595.95","4,618.27","4,434.01","9.40K","-3.25%"
"2008-2-22","4,591.94","4,676.43","4,692.23","4,508.16","12.19K","-1.93%"
"2008-2-21","4,682.19","4,596.70","4,707.70","4,578.79","11.69K","1.34%"
"2008-2-20","4,620.50","4,650.17","4,671.56","4,604.86","11.29K","-0.42%"
"2008-2-19","4,639.88","4,560.99","4,648.52","4,542.46","10.20K","1.86%"
"2008-2-18","4,555.32","4,472.84","4,581.99","4,472.84","8.78K","2.66%"
"2008-2-15","4,437.49","4,432.28","4,437.49","4,356.93","6.60K","-0.39%"
"2008-2-14","4,455.05","4,384.39","4,469.42","4,384.39","6.19K","1.91%"
"2008-2-13","4,371.40","4,341.47","4,430.51","4,289.06","6.40K","0.11%"
"2008-2-5","4,366.55","4,343.75","4,409.98","4,283.08","7.86K","0.46%"
"2008-2-4","4,346.52","4,112.85","4,346.52","4,112.85","8.32K","7.92%"
"2008-2-1","4,027.37","4,201.99","4,238.12","3,904.83","8.91K","-4.45%"
"2008-1-31","4,215.11","4,378.19","4,393.13","4,215.11","7.47K","-3.97%"
"2008-1-30","4,389.44","4,387.34","4,460.14","4,275.58","9.50K","0.65%"
"2008-1-29","4,360.98","4,279.80","4,385.59","4,231.60","8.97K","1.83%"
"2008-1-28","4,282.73","4,592.09","4,592.09","4,265.72","11.83K","-7.16%"
"2008-1-25","4,612.95","4,602.78","4,662.09","4,581.30","13.79K","0.15%"
"2008-1-24","4,605.94","4,490.24","4,643.52","4,457.65","15.10K","3.02%"
"2008-1-23","4,471.12","4,253.82","4,473.35","4,198.89","15.34K","4.16%"
"2008-1-22","4,292.69","4,581.63","4,581.63","4,279.78","14.81K","-8.29%"
"2008-1-21","4,680.89","4,902.59","4,916.01","4,662.92","13.83K","-4.21%"
"2008-1-18","4,886.73","4,847.12","4,890.70","4,793.39","13.52K","0.77%"
"2008-1-17","4,849.48","4,933.10","5,005.81","4,690.87","19.16K","-2.18%"
"2008-1-16","4,957.38","4,977.45","4,995.47","4,926.34","17.09K","-0.85%"
"2008-1-15","4,999.92","4,948.37","5,009.84","4,945.85","14.88K","1.08%"
"2008-1-14","4,946.35","4,878.46","4,948.58","4,859.20","14.45K","1.62%"
"2008-1-11","4,867.47","4,893.12","4,901.22","4,796.84","13.37K","-0.55%"
"2008-1-10","4,894.59","4,884.27","4,939.95","4,876.70","15.87K","0.21%"
"2008-1-9","4,884.27","4,717.03","4,884.27","4,712.22","13.56K","3.06%"
"2008-1-8","4,739.09","4,872.79","4,887.26","4,696.17","17.14K","-2.63%"
"2008-1-7","4,867.13","4,775.44","4,874.84","4,758.87","15.06K","1.86%"
"2008-1-4","4,778.03","4,753.60","4,782.83","4,703.51","14.13K","0.78%"
"2008-1-3","4,741.03","4,637.94","4,745.87","4,629.20","16.36K","2.25%"
"2008-1-2","4,636.77","4,508.45","4,638.28","4,506.36","13.08K","3.19%"
"2007-12-28","4,493.41","4,505.70","4,523.68","4,470.52","7.71K","-0.14%"
"2007-12-27","4,499.82","4,482.20","4,532.39","4,482.20","9.23K","0.60%"
"2007-12-26","4,473.13","4,399.28","4,473.16","4,399.28","7.51K","1.92%"
"2007-12-25","4,388.73","4,350.25","4,389.84","4,327.40","7.62K","1.02%"
"2007-12-24","4,344.31","4,306.75","4,378.70","4,304.81","8.61K","1.47%"
"2007-12-21","4,281.39","4,194.90","4,281.39","4,194.74","7.52K","1.68%"
"2007-12-20","4,210.52","4,173.06","4,219.76","4,173.06","6.14K","1.04%"
"2007-12-19","4,167.27","4,102.78","4,177.49","4,102.78","5.68K","1.76%"
"2007-12-18","4,095.00","4,119.17","4,150.99","4,086.08","4.82K","-0.94%"
"2007-12-17","4,133.82","4,107.60","4,176.84","4,106.84","6.35K","0.73%"
"2007-12-14","4,103.85","3,999.44","4,103.85","3,960.16","5.15K","1.64%"
"2007-12-13","4,037.53","4,149.52","4,187.29","4,037.26","6.98K","-2.81%"
"2007-12-12","4,154.34","4,108.33","4,176.75","4,092.99","7.05K","1.02%"
"2007-12-11","4,112.21","4,065.27","4,112.21","4,040.18","7.25K","1.30%"
"2007-12-10","4,059.24","3,915.50","4,060.23","3,901.06","7.06K","2.49%"
"2007-12-7","3,960.61","3,907.05","3,960.61","3,904.11","6.76K","1.66%"
"2007-12-6","3,895.76","3,861.15","3,895.76","3,843.74","5.84K","1.12%"
"2007-12-5","3,852.44","3,792.29","3,852.44","3,782.07","4.94K","1.59%"
"2007-12-4","3,792.24","3,767.60","3,797.22","3,767.60","3.66K","0.67%"
"2007-12-3","3,766.88","3,719.46","3,780.22","3,711.26","3.31K","0.89%"
"2007-11-30","3,733.48","3,785.47","3,797.44","3,728.50","4.05K","-1.78%"
"2007-11-29","3,801.33","3,731.37","3,803.48","3,699.72","4.50K","2.37%"
"2007-11-28","3,713.34","3,723.19","3,762.23","3,688.50","3.42K","-0.26%"
"2007-11-27","3,722.90","3,758.87","3,789.50","3,712.44","3.45K","-1.50%"
"2007-11-26","3,779.60","3,831.21","3,862.93","3,776.95","4.44K","-0.61%"
"2007-11-23","3,802.83","3,707.62","3,802.83","3,688.72","3.09K","1.90%"
"2007-11-22","3,731.98","3,883.02","3,883.02","3,724.98","4.56K","-4.89%"
"2007-11-21","3,923.88","3,960.23","3,975.27","3,918.12","5.30K","-0.83%"
"2007-11-20","3,956.56","3,913.46","3,971.20","3,897.56","5.67K","0.87%"
"2007-11-19","3,922.60","3,855.60","3,930.52","3,855.60","5.92K","2.05%"
"2007-11-16","3,843.97","3,804.15","3,850.81","3,781.46","4.84K","0.41%"
"2007-11-15","3,828.13","3,842.60","3,864.05","3,814.20","5.56K","-0.43%"
"2007-11-14","3,844.50","3,745.95","3,844.50","3,743.90","4.86K","3.06%"
"2007-11-13","3,730.29","3,730.72","3,780.28","3,683.88","4.55K","0.58%"
"2007-11-12","3,708.95","3,684.19","3,723.71","3,626.09","4.56K","-0.94%"
"2007-11-9","3,744.00","3,747.12","3,782.05","3,668.66","4.31K","-0.90%"
"2007-11-8","3,778.06","3,927.42","3,929.49","3,778.06","5.09K","-4.09%"
"2007-11-7","3,939.37","3,947.68","3,967.16","3,862.38","4.40K","-0.19%"
"2007-11-6","3,946.96","3,901.49","3,975.26","3,897.04","4.47K","1.24%"
"2007-11-5","3,898.53","3,814.04","3,909.51","3,797.15","4.18K","1.81%"
"2007-11-2","3,829.23","3,844.55","3,891.82","3,805.17","5.09K","-2.03%"
"2007-11-1","3,908.54","4,016.72","4,016.72","3,901.96","5.88K","-2.52%"
"2007-10-31","4,009.75","3,896.27","4,013.52","3,890.10","6.34K","3.94%"
"2007-10-30","3,857.89","3,764.86","3,858.23","3,741.23","4.23K","2.85%"
"2007-10-29","3,750.87","3,707.59","3,751.40","3,659.34","4.28K","1.38%"
"2007-10-26","3,699.73","3,682.81","3,739.02","3,607.53","5.06K","-1.26%"
"2007-10-25","3,747.13","4,024.72","4,024.72","3,743.17","6.89K","-7.48%"
"2007-10-24","4,049.97","4,156.19","4,165.89","4,046.51","5.49K","-2.36%"
"2007-10-23","4,147.84","4,155.00","4,187.59","4,039.60","5.60K","-0.27%"
"2007-10-22","4,158.93","4,244.03","4,270.00","4,154.56","5.20K","-2.77%"
"2007-10-19","4,277.37","4,326.21","4,365.78","4,254.35","5.23K","-0.91%"
"2007-10-18","4,316.60","4,399.68","4,399.68","4,307.62","7.52K","-1.92%"
"2007-10-17","4,401.07","4,401.27","4,419.26","4,356.41","6.75K","-0.07%"
"2007-10-16","4,404.02","4,368.86","4,404.82","4,317.45","6.78K","0.90%"
"2007-10-15","4,364.80","4,375.77","4,389.60","4,275.34","8.79K","-0.24%"
"2007-10-12","4,375.31","4,508.23","4,508.23","4,172.94","11.07K","-2.99%"
"2007-10-11","4,510.27","4,589.99","4,591.32","4,500.39","8.67K","-1.70%"
"2007-10-10","4,588.08","4,607.54","4,623.11","4,557.11","8.08K","-0.14%"
"2007-10-9","4,594.70","4,567.60","4,595.20","4,515.06","7.18K","0.33%"
"2007-10-8","4,579.57","4,612.92","4,622.23","4,575.55","8.07K","-0.06%"
"2007-9-28","4,582.44","4,528.84","4,597.54","4,528.84","7.65K","1.86%"
"2007-9-27","4,498.61","4,482.45","4,511.22","4,461.09","6.09K","0.61%"
"2007-9-26","4,471.18","4,541.63","4,571.27","4,446.94","6.71K","-1.68%"
"2007-9-25","4,547.60","4,574.46","4,592.45","4,508.10","7.26K","-0.65%"
"2007-9-24","4,577.26","4,573.21","4,605.09","4,501.54","9.45K","0.33%"
"2007-9-21","4,562.12","4,636.83","4,638.51","4,466.89","10.48K","-1.20%"
"2007-9-20","4,617.75","4,591.93","4,634.55","4,571.12","9.37K","0.72%"
"2007-9-19","4,584.83","4,671.26","4,675.55","4,569.86","10.62K","-1.51%"
